,date,trackID,ar_cat,start_date,end_date,duration,landslideID,landslide_lat,landslide_lon,ivt,ivtdir,prec,western_low,western_high,northwestern_low,northwestern_high,eastern_low,eastern_high,western_freeze,northwestern_freeze,eastern_freeze
868,1986-04-25,22611.0,3.0,1986-04-25 12:00:00,1986-04-25 18:00:00,6.0,,,,376.6338529780537,248.2946695552916 degree,85.64804077148438,-663.6087217649102,,-761.3283718933448,,-351.1942092691833,172.1486437211979,-1,-1,-1
869,1986-04-27,22606.0,3.0,1986-04-27 00:00:00,1986-04-27 18:00:00,18.0,,,,759.8633961489021,239.23701614528008 degree,123.79302978515625,-674.207486669308,,-748.0165403739138,,-376.76482515435504,,-1,-1,-1
870,1986-05-17,22781.0,3.0,1986-05-17 00:00:00,1986-05-17 18:00:00,18.0,,,,253.88396248340663,190.2411237872039 degree,143.6036376953125,-1557.690140128359,,-1121.9676548824184,,-498.04807058395227,,-1,-1,-1
871,1986-05-19,22802.0,3.0,1986-05-19 12:00:00,1986-05-19 18:00:00,6.0,,,,217.61112725021854,254.90597481889193 degree,45.072265625,-836.7727181132138,,-1086.8916414276111,,-449.70266474566824,,-1,-1,-1
872,1986-05-22,22831.0,3.0,1986-05-22 06:00:00,1986-05-22 18:00:00,12.0,,,,240.3865166646894,244.972728044302 degree,122.30615234375,-972.05657701175,,-903.8406213579116,,-697.0503757054412,482.285473214765,-1,-1,1
873,1987-03-17,25399.0,3.0,1987-03-17 06:00:00,1987-03-18 00:00:00,18.0,,,,660.8501797522935,242.44243579368006 degree,49.880859375,-320.5976430604458,,-408.186747001939,,-134.9397336395192,202.04250577104358,-1,-1,-1
874,1987-03-18,25402.0,3.0,1987-03-18 06:00:00,1987-03-18 18:00:00,12.0,,,,430.6875692951152,252.86492597519592 degree,106.1689453125,-280.7304037867274,,,,-205.80172455531152,304.7882645972759,-1,0,-1
875,1987-03-18,25408.0,3.0,1987-03-18 12:00:00,1987-03-18 18:00:00,6.0,,,,409.7260841232312,232.66759302834507 degree,46.580322265625,-280.7304037867274,,,,-205.80172455531152,304.7882645972759,-1,0,-1
876,1987-04-09,25562.0,3.0,1987-04-09 12:00:00,1987-04-12 00:00:00,60.0,,,,698.0653431609875,225.71956100614705 degree,250.50924682617188,-426.85083118887985,,-828.8395496718861,,-236.06865061653988,,-1,-1,-1
877,1987-04-12,25582.0,3.0,1987-04-12 12:00:00,1987-04-13 00:00:00,12.0,,,,539.051930875362,241.240156667883 degree,77.5509033203125,-402.1174644805834,,-502.06202157858945,,-428.92451461790455,,-1,-1,-1
878,1987-04-13,25572.0,3.0,1987-04-13 12:00:00,1987-04-16 12:00:00,72.0,,,,388.8633137270555,249.25673809100624 degree,137.26153564453125,-411.4201998506928,,-587.3234552734983,,-396.89736420750484,,-1,-1,-1
879,1987-04-24,25680.0,3.0,1987-04-24 06:00:00,1987-04-25 18:00:00,36.0,,,,714.057771326927,253.97687798830117 degree,193.67974853515625,-947.1743838876622,,-941.993281090223,,-418.3054005705664,,-1,-1,-1
880,1987-04-24,25694.0,3.0,1987-04-24 12:00:00,1987-04-24 18:00:00,6.0,,,,512.456506692319,243.88782306833238 degree,125.75411987304688,-947.1743838876622,,-941.993281090223,,-418.3054005705664,,-1,-1,-1
881,1987-04-29,25729.0,3.0,1987-04-29 12:00:00,1987-04-29 18:00:00,6.0,,,,288.6872342647053,251.8090127373621 degree,50.44775390625,-1198.251627777138,288.61772546539754,-695.2504080065286,,-584.7280033417012,,-1,-1,-1
882,1987-04-30,25732.0,3.0,1987-04-30 06:00:00,1987-04-30 12:00:00,6.0,,,,211.16115338144405,237.71714135363598 degree,82.16815185546875,-1143.2443630373396,,-684.9505132569781,,-622.542447308125,,-1,-1,-1
883,1987-05-01,25742.0,3.0,1987-05-01 12:00:00,1987-05-01 18:00:00,6.0,,,,409.0797084192299,253.6006034810965 degree,119.8843994140625,-628.4287172646689,,-717.293711932395,,-484.26964153522124,,-1,-1,-1
884,1987-05-03,25746.0,3.0,1987-05-03 12:00:00,1987-05-03 18:00:00,6.0,,,,318.7624587838736,252.29435930702337 degree,85.22845458984375,-887.8376257794919,,-1158.6732671912007,,-439.1437758693933,,-1,-1,-1
885,1987-05-04,25752.0,3.0,1987-05-04 00:00:00,1987-05-04 18:00:00,18.0,,,,342.5590313998878,231.41573104496183 degree,101.107177734375,-1278.917501418462,,-1163.389112137867,,-596.3587134147904,,-1,-1,-1
886,1987-05-18,25868.0,3.0,1987-05-18 06:00:00,1987-05-18 12:00:00,6.0,,,,415.0614211773403,245.24806857609 degree,89.058349609375,-1600.087714423252,,-1390.771945133369,,-466.49134274895664,,-1,-1,-1
887,1987-05-20,25886.0,3.0,1987-05-20 06:00:00,1987-05-20 18:00:00,12.0,,,,428.07107611825217,283.21106981582204 degree,92.1610107421875,-1648.126626094714,,-1111.311586733743,,-753.7714019435774,,-1,-1,-1
888,1987-05-22,25905.0,3.0,1987-05-22 06:00:00,1987-05-22 12:00:00,6.0,,,,333.69246449575354,247.31537947023492 degree,71.456787109375,-1017.402682526794,,-1057.9932265480732,,-862.8077555480924,303.5090311891551,-1,-1,1
889,1987-05-23,25917.0,3.0,1987-05-23 06:00:00,1987-05-25 00:00:00,42.0,,,,574.0808871805168,231.6540705402607 degree,107.046875,-890.1094792751398,,-978.9034335721177,,-845.7449984970705,277.36073178626043,-1,-1,1
890,1987-05-29,25968.0,3.0,1987-05-29 12:00:00,1987-05-29 18:00:00,6.0,,,,233.87730061157552,251.50198229626798 degree,71.48385620117188,-1700.512808397078,301.53536578210105,-1443.8218683365849,463.959213721724,-938.9942557987478,271.61485252452303,-1,-1,-1
891,1988-03-01,28349.0,3.0,1988-03-01 00:00:00,1988-03-01 18:00:00,18.0,,,,451.3103638504355,265.4630248378989 degree,92.761962890625,-410.752887851419,,-327.2979531172461,,-182.24605701495912,362.6737628531289,-1,-1,-1
892,1988-03-02,28365.0,3.0,1988-03-02 00:00:00,1988-03-02 06:00:00,6.0,,,,489.13891435650453,241.07194541153441 degree,19.70849609375,-249.36451420660526,,-264.83090786541703,,-256.3026492157734,,-1,-1,-1
893,1988-03-12,28444.0,3.0,1988-03-12 18:00:00,1988-03-15 00:00:00,54.0,,,,768.998980218918,245.90591770868886 degree,94.45849609375,-374.4885666784403,,-521.393573389116,,-67.18249827741823,416.54167842330065,-1,-1,1
894,1988-03-18,28494.0,3.0,1988-03-18 12:00:00,1988-03-20 18:00:00,54.0,,,,831.2201614169445,260.6639014777564 degree,173.6123046875,-491.5133750746127,,-742.898010026669,,-145.84755286607015,441.96551042921425,-1,-1,1
895,1988-03-21,28437.0,3.0,1988-03-21 12:00:00,1988-03-21 18:00:00,6.0,,,,251.65529128326028,264.14964775968986 degree,22.1748046875,-346.1603985916728,,-356.673761856685,,-373.6244801957375,,-1,-1,-1
896,1988-03-28,28572.0,3.0,1988-03-28 00:00:00,1988-03-28 06:00:00,6.0,,,,507.511588012091,252.39226402874883 degree,19.831787109375,-323.42619238568227,,-418.43543602390514,,-171.57551713416348,413.18478424599374,-1,-1,1
897,1988-04-17,28667.0,3.0,1988-04-17 06:00:00,1988-04-17 18:00:00,12.0,,,,367.24103197798496,247.31102182531615 degree,85.93589782714844,-783.377742368904,441.3228473541164,-640.1370205097915,531.2890786039686,-320.27002354045493,,1,-1,-1
898,1988-04-21,28747.0,3.0,1988-04-21 06:00:00,1988-04-21 12:00:00,6.0,,,,425.8321347586628,235.85204760572495 degree,38.239044189453125,-962.702754287876,309.1285294634388,-892.194492971087,631.2069446894405,-392.1847150917226,,-1,1,-1
899,1988-04-30,28804.0,3.0,1988-04-30 12:00:00,1988-05-02 06:00:00,42.0,,,,213.9166603668349,271.3486655753841 degree,93.2757568359375,-1113.3778450332386,468.2050571166229,-977.9491467127299,429.4486316968509,-509.832269433111,387.3545864529962,-1,-1,1
900,1988-05-02,28841.0,3.0,1988-05-02 18:00:00,1988-05-03 18:00:00,24.0,,,,236.62759931650393,261.6684299857402 degree,109.03045654296875,-1258.2704018000065,480.18126947511854,-1196.3438072213037,,-743.2272310050233,398.89641630460085,-1,-1,1
901,1988-05-05,28857.0,3.0,1988-05-05 00:00:00,1988-05-06 12:00:00,36.0,,,,286.5452518255671,247.1700128604309 degree,149.312255859375,-1380.1810019400532,,-910.6066478825337,,-610.9808342074963,178.7885994918979,-1,-1,-1
902,1988-05-09,28891.0,3.0,1988-05-09 18:00:00,1988-05-10 18:00:00,24.0,,,,781.522659772617,219.916620273408 degree,142.8551025390625,-1434.7403630089018,,-1270.5081627992636,,-612.7317705371938,311.88179052965603,-1,-1,-1
903,1988-05-11,28898.0,3.0,1988-05-11 06:00:00,1988-05-11 12:00:00,6.0,,,,523.6373364250118,238.7737806206377 degree,63.4285888671875,-1445.2005848474969,,-1322.2963184100936,,-664.0249986035051,258.43271995141913,-1,-1,-1
904,1988-05-12,28907.0,3.0,1988-05-12 12:00:00,1988-05-12 18:00:00,6.0,,,,403.96801309071265,255.46669481802806 degree,71.06869506835938,-1418.2886743159395,,-1261.131988173517,,-630.1040400644955,,-1,-1,-1
905,1988-05-15,28913.0,3.0,1988-05-15 06:00:00,1988-05-15 12:00:00,6.0,,,,300.311368001469,87.26586462543241 degree,57.591796875,-1505.8187163679743,369.1168926839949,-1337.6499129261895,,-443.3517660100021,,-1,-1,-1
906,1988-05-18,28941.0,3.0,1988-05-18 00:00:00,1988-05-22 06:00:00,102.0,,,,860.086498199411,212.96625901492837 degree,305.1302490234375,-1634.8561400032393,,-983.3003652540017,,-665.4709694811975,256.92410516166075,-1,-1,-1
907,1988-05-21,28969.0,3.0,1988-05-21 12:00:00,1988-05-21 18:00:00,6.0,,,,643.7785871930683,219.698196398329 degree,92.99124145507812,-1648.26811897239,,-1453.1234740017678,,-845.1530504634432,361.17561965897676,-1,-1,1
908,1988-05-22,28973.0,3.0,1988-05-22 06:00:00,1988-05-24 12:00:00,54.0,,,,994.9766473306552,229.74798627349196 degree,287.12896728515625,-1678.4065294723025,,-1524.1496260145843,,-769.6228843656899,367.95176813670105,-1,-1,1
909,1988-05-29,29048.0,3.0,1988-05-29 12:00:00,1988-05-31 18:00:00,54.0,,,,499.86072668007455,208.0662446586083 degree,246.14883422851562,-1649.9746326907145,372.6185747133451,-1456.031560473094,464.73921532106334,-811.203420505989,189.95274204842656,-1,-1,-1
910,1989-03-12,31551.0,3.0,1989-03-12 06:00:00,1989-03-12 18:00:00,12.0,,,,345.2450424305811,236.47728235235547 degree,19.56884765625,-264.8347070637621,,-354.4792122719248,,-202.21986565554775,,-1,-1,-1
911,1989-03-23,31625.0,3.0,1989-03-23 18:00:00,1989-03-24 00:00:00,6.0,,,,605.3872276073364,274.48343188369097 degree,20.9423828125,-422.49248952394913,,-636.9130537701108,,-134.42915428540488,503.6750724699439,-1,-1,1
912,1989-03-26,31653.0,3.0,1989-03-26 12:00:00,1989-03-27 18:00:00,30.0,,,,480.4145536101834,251.1493841757572 degree,28.7333984375,-307.9708703374044,,-240.87208586195422,,-126.19120943212346,495.874585543967,-1,-1,1
913,1989-04-02,31697.0,3.0,1989-04-02 00:00:00,1989-04-03 00:00:00,24.0,,,,442.57912038845717,233.564890507304 degree,129.95635986328125,-431.47598113600424,,-713.2494948939997,,-385.1247385706632,176.40611964600802,-1,-1,-1
914,1989-04-09,31771.0,3.0,1989-04-09 18:00:00,1989-04-10 00:00:00,6.0,,,,164.97365725264015,227.10971858517405 degree,3.294403076171875,-417.544688228904,,-967.9944494774775,,-279.644460438879,408.23471331182833,-1,-1,1
915,1989-04-10,31774.0,3.0,1989-04-10 06:00:00,1989-04-10 18:00:00,12.0,,,,378.184015276132,237.56799720768524 degree,39.91949462890625,-427.4698259014912,,-757.4021111363127,,-277.0165337737283,195.14557904487842,-1,-1,-1
916,1989-04-11,31785.0,3.0,1989-04-11 06:00:00,1989-04-12 00:00:00,18.0,,,,571.3883881006881,236.54097963515542 degree,71.95596313476562,-382.9990771641213,,-654.4331583501703,,-292.2879810249397,,-1,-1,-1
917,1989-04-15,31812.0,3.0,1989-04-15 12:00:00,1989-04-15 18:00:00,6.0,,,,236.19255518472121,246.16534098740357 degree,11.573707580566406,-700.9732428793202,,-773.2948130172381,,-354.3755118104395,129.13263907782766,-1,-1,-1
918,1989-04-26,31911.0,3.0,1989-04-26 06:00:00,1989-04-26 12:00:00,6.0,,,,602.3116205472098,229.12168948440214 degree,76.94342041015625,-580.7522207187778,,-868.1723421009154,,-371.7233111231284,,-1,-1,-1
919,1989-04-26,31916.0,3.0,1989-04-26 12:00:00,1989-04-27 00:00:00,12.0,,,,723.9744330111208,229.73092096856215 degree,92.94091796875,-580.7522207187778,,-868.1723421009154,,-371.7233111231284,,-1,-1,-1
920,1989-04-28,31930.0,3.0,1989-04-28 06:00:00,1989-04-28 12:00:00,6.0,,,,683.8186171600677,229.1518113012325 degree,105.07373046875,-1069.6951090771483,,-1022.6289906822019,,-457.0594833749753,,-1,-1,-1
921,1989-05-07,31986.0,3.0,1989-05-07 12:00:00,1989-05-07 18:00:00,6.0,,,,398.1101048872043,263.68571751205536 degree,82.04931640625,-641.5602579943376,,-1169.6242738856731,,-774.3001485101818,639.733075399166,-1,-1,1
922,1989-05-16,32076.0,3.0,1989-05-16 12:00:00,1989-05-16 18:00:00,6.0,,,,341.86159145605814,166.25666288200432 degree,17.449462890625,-1573.9113838671883,319.44599628255446,-1320.677932208226,,-748.9250959920967,235.74232579381916,-1,-1,-1
923,1989-05-20,32098.0,3.0,1989-05-20 06:00:00,1989-05-20 12:00:00,6.0,,,,341.03621602657915,186.2346800897854 degree,113.874267578125,-1574.1658614443538,315.3046229926826,-1354.3135790045876,,-733.4800614192736,278.2989876320448,-1,-1,-1
924,1989-05-24,32131.0,3.0,1989-05-24 06:00:00,1989-05-24 12:00:00,6.0,,,,652.5608183403496,145.01413806211497 degree,88.5523681640625,-971.3930957753327,,-899.9830674859007,,-812.3706511318258,253.38555697583126,-1,-1,1
925,1989-05-24,32126.0,3.0,1989-05-24 18:00:00,1989-05-25 00:00:00,6.0,,,,512.7917933035354,131.16779507541168 degree,126.4825439453125,-971.3930957753327,,-899.9830674859007,,-812.3706511318258,253.38555697583126,-1,-1,1
926,1989-05-24,32136.0,3.0,1989-05-24 18:00:00,1989-05-25 00:00:00,6.0,,,,512.7917933035354,131.16779507541168 degree,126.4825439453125,-971.3930957753327,,-899.9830674859007,,-812.3706511318258,253.38555697583126,-1,-1,1
927,1989-05-25,32141.0,3.0,1989-05-25 06:00:00,1989-05-25 12:00:00,6.0,,,,575.4491152741243,120.53973184197442 degree,128.91036987304688,-989.2413069848537,,-1143.3182777065415,,-896.2357831875638,256.65919859832735,-1,-1,-1
928,1989-05-26,32147.0,3.0,1989-05-26 00:00:00,1989-05-26 12:00:00,12.0,,,,700.0215828520745,121.6462318359915 degree,120.20709228515625,-1399.3162469465924,,-1431.3642403900876,,-944.6730806523657,263.91052470939377,-1,-1,1
929,1989-05-27,32157.0,3.0,1989-05-27 00:00:00,1989-05-27 06:00:00,6.0,,,,1189.6584923483927,148.20112922862404 degree,66.02301025390625,-1659.975088422434,331.69221832722485,-1486.2828062113383,412.88332740117374,-871.0733781856861,295.4455524225585,-1,-1,1
930,1989-05-28,32172.0,3.0,1989-05-28 06:00:00,1989-05-28 12:00:00,6.0,,,,1327.894358783765,183.13080567650508 degree,124.3037109375,-1687.1937176356114,310.9341859885987,-1506.5096913656994,321.20231755138235,-766.83847822831,278.73423763571884,-1,-1,1
931,1990-03-01,34672.0,3.0,1990-03-01 18:00:00,1990-03-04 18:00:00,72.0,,,,635.657188252727,252.32310439538384 degree,139.3564453125,-567.9330452033425,,-395.33603961266635,,-277.8565359894733,,-1,-1,-1
932,1990-03-06,34715.0,3.0,1990-03-06 12:00:00,1990-03-06 18:00:00,6.0,,,,261.7643351255262,269.9908027711733 degree,3.3359375,-195.81283671506208,430.5559184174161,,,-565.1170359488563,,1,0,-1
933,1990-03-08,34742.0,3.0,1990-03-08 12:00:00,1990-03-08 18:00:00,6.0,,,,112.30063500844834,252.36820373071293 degree,3.02764892578125,-273.04266923308296,513.2323964480553,,759.6833581545213,-514.1884306282825,,1,1,-1
934,1990-03-09,34750.0,3.0,1990-03-09 00:00:00,1990-03-09 18:00:00,18.0,,,,137.70327605237003,249.39049873430318 degree,18.65283203125,-282.2224439383299,444.4309497737442,-416.5875524649638,,-450.39906745104025,,1,-1,-1
935,1990-03-22,34863.0,3.0,1990-03-22 12:00:00,1990-03-24 00:00:00,36.0,,,,696.9712188667476,232.59075136833678 degree,139.689453125,-836.866485694239,,-1522.3898472108172,,-139.04720796890584,383.80449109431703,-1,-1,1
936,1990-03-24,34875.0,3.0,1990-03-24 00:00:00,1990-03-25 12:00:00,36.0,,,,597.3974359090772,247.4724777538494 degree,147.39404296875,-874.857098491271,,-713.1179033347566,,-156.04628730721413,363.62201103896314,-1,-1,1
937,1990-03-25,34883.0,3.0,1990-03-25 00:00:00,1990-03-25 06:00:00,6.0,,,,502.9585695779527,273.7251159108863 degree,46.53955078125,-707.3879947828974,,-324.0233476011742,,-268.441248940365,231.37646967488718,-1,-1,-1
938,1990-03-25,34885.0,3.0,1990-03-25 18:00:00,1990-03-26 00:00:00,6.0,,,,400.90053513707187,249.1791019353495 degree,22.04931640625,-707.3879947828974,,-324.0233476011742,,-268.441248940365,231.37646967488718,-1,-1,-1
939,1990-03-27,34888.0,3.0,1990-03-27 18:00:00,1990-03-28 18:00:00,24.0,,,,343.75260819570383,206.89591996299194 degree,19.97802734375,-591.9881674441851,,-470.4283015252538,,-450.0994087795996,,-1,-1,-1
940,1990-03-29,34921.0,3.0,1990-03-29 18:00:00,1990-03-30 00:00:00,6.0,,,,480.1123109656154,250.79255180342855 degree,60.240478515625,-507.42773526365636,,-326.75170061274235,,-267.7275794323688,,-1,-1,-1
941,1990-03-31,34945.0,3.0,1990-03-31 18:00:00,1990-04-01 00:00:00,6.0,,,,536.7583654629387,254.40926101614897 degree,34.55126953125,-559.8056873653156,,-492.2330111527039,,-290.1947797048082,303.99062770330215,-1,-1,-1
942,1990-04-13,35039.0,3.0,1990-04-13 06:00:00,1990-04-14 06:00:00,24.0,,,,701.2777753253678,243.05659030074887 degree,125.0667724609375,-596.2130725671161,,-595.1790324424669,,-330.74741678936863,311.6345378001707,-1,-1,-1
943,1990-04-13,35011.0,3.0,1990-04-13 12:00:00,1990-04-13 18:00:00,6.0,,,,635.2344838219012,247.2425196153338 degree,93.47705078125,-596.2130725671161,,-595.1790324424669,,-330.74741678936863,311.6345378001707,-1,-1,-1
944,1990-04-15,35047.0,3.0,1990-04-15 00:00:00,1990-04-15 06:00:00,6.0,,,,521.1525746875092,262.5876855975022 degree,82.20819091796875,-740.5754713723713,,-642.662852194917,,-288.32607468746147,233.6593783538688,-1,-1,-1
945,1990-04-16,35054.0,3.0,1990-04-16 00:00:00,1990-04-16 18:00:00,18.0,,,,417.37514572822073,247.3247464610568 degree,65.7293701171875,-680.7933299993014,,-722.3388232200276,,-299.9180205675679,155.62541017421822,-1,-1,-1
946,1990-04-17,35061.0,3.0,1990-04-17 00:00:00,1990-04-17 06:00:00,6.0,,,,457.83444109573475,240.55657219003695 degree,62.89605712890625,-826.0488226996391,410.1112562762666,-715.4658768721,,-317.1565427138765,192.68333162445543,-1,-1,-1
947,1990-04-17,35066.0,3.0,1990-04-17 12:00:00,1990-04-17 18:00:00,6.0,,,,279.12751932629055,266.9877410226367 degree,50.55682373046875,-826.0488226996391,410.1112562762666,-715.4658768721,,-317.1565427138765,192.68333162445543,-1,-1,-1
948,1990-04-18,35073.0,3.0,1990-04-18 12:00:00,1990-04-19 12:00:00,24.0,,,,480.4963186617773,243.40622743088707 degree,72.91595458984375,-820.0480267818891,,-483.58157445016,,-331.8814327556413,163.7915605240196,-1,-1,-1
949,1990-04-19,35082.0,3.0,1990-04-19 18:00:00,1990-04-20 06:00:00,12.0,,,,603.8296383838251,249.46154307819106 degree,84.2822265625,-859.8447319057557,,-520.4404515358,,-296.941561016675,,-1,-1,-1
950,1990-04-20,35046.0,3.0,1990-04-20 06:00:00,1990-04-21 00:00:00,18.0,,,,603.8296383838251,249.46154307819106 degree,111.4105224609375,-856.5764787919542,,-550.864546737121,,-325.87082449650154,156.09116614508616,-1,-1,-1
951,1990-04-21,35090.0,3.0,1990-04-21 00:00:00,1990-04-21 06:00:00,6.0,,,,489.7289617467864,229.19071300935897 degree,94.66775512695312,-877.7610205022547,,-546.1913155699607,,-366.7669199852528,236.88958052433418,-1,-1,-1
952,1990-04-21,35089.0,3.0,1990-04-21 06:00:00,1990-04-21 12:00:00,6.0,,,,428.2437905047788,234.4300432735803 degree,86.0849609375,-877.7610205022547,,-546.1913155699607,,-366.7669199852528,236.88958052433418,-1,-1,-1
953,1990-05-13,35252.0,3.0,1990-05-13 00:00:00,1990-05-16 00:00:00,72.0,,,,862.2034618013747,76.3458176764625 degree,188.79443359375,-982.3033254894693,767.0047396919862,-729.1396782743471,1117.2384030998658,-572.7614626803784,,-1,-1,-1
954,1990-05-13,35247.0,3.0,1990-05-13 06:00:00,1990-05-13 12:00:00,6.0,,,,570.0106123886425,262.9994887910583 degree,105.6112060546875,-982.3033254894693,767.0047396919862,-729.1396782743471,1117.2384030998658,-572.7614626803784,,-1,-1,-1
955,1990-05-14,35256.0,3.0,1990-05-14 00:00:00,1990-05-15 18:00:00,42.0,,,,862.2034618013747,76.3458176764625 degree,174.78347778320312,-951.0329722612632,729.2870167253252,-867.2479014459649,883.277646817317,-652.9687857549816,340.9080977256659,-1,-1,-1
956,1990-05-18,35284.0,3.0,1990-05-18 06:00:00,1990-05-18 12:00:00,6.0,,,,130.8939101879236,199.801010286823 degree,137.19122314453125,-1508.8644033414694,325.2054461053246,-1456.1887754646375,,-914.2789609652958,338.8245336968214,-1,-1,1
957,1990-05-19,35292.0,3.0,1990-05-19 06:00:00,1990-05-19 12:00:00,6.0,,,,361.03578561559374,250.6838540952959 degree,132.9676513671875,-1579.2765723483988,,-1425.4039032471019,,-848.1925869782764,281.4681721247352,-1,-1,1
958,1990-05-20,35301.0,3.0,1990-05-20 12:00:00,1990-05-21 00:00:00,12.0,,,,838.3775455557475,231.06731368123266 degree,126.339599609375,-1593.0831311736288,,-1453.3734399976145,,-829.988585139364,280.4699076951604,-1,-1,1
