,trackID,ar_cat,start_date,end_date,duration
1055,59390.0,1,1998-03-08 00:00:00,1998-03-08 06:00:00,6.0
1056,59385.0,1,1998-03-08 00:00:00,1998-03-08 18:00:00,18.0
1071,59630.0,1,1998-04-06 00:00:00,1998-04-07 06:00:00,30.0
1076,59756.0,1,1998-04-24 00:00:00,1998-04-26 00:00:00,48.0
1078,59823.0,1,1998-04-30 06:00:00,1998-04-30 12:00:00,6.0
1079,59837.0,1,1998-04-30 12:00:00,1998-05-01 00:00:00,12.0
1080,59843.0,1,1998-05-01 12:00:00,1998-05-02 18:00:00,30.0
1081,59853.0,1,1998-05-03 06:00:00,1998-05-03 12:00:00,6.0
1082,59874.0,1,1998-05-05 06:00:00,1998-05-05 12:00:00,6.0
1100,62011.0,1,1999-01-02 00:00:00,1999-01-02 12:00:00,12.0
1103,62106.0,1,1999-01-10 00:00:00,1999-01-10 18:00:00,18.0
1104,62158.0,1,1999-01-19 00:00:00,1999-01-20 12:00:00,36.0
1105,62170.0,1,1999-01-20 18:00:00,1999-01-21 06:00:00,12.0
1107,62278.0,1,1999-02-06 00:00:00,1999-02-06 18:00:00,18.0
1108,62291.0,1,1999-02-06 18:00:00,1999-02-07 00:00:00,6.0
1109,62363.0,1,1999-02-15 06:00:00,1999-02-15 12:00:00,6.0
1111,62359.0,1,1999-02-22 00:00:00,1999-02-22 18:00:00,18.0
1114,62469.0,1,1999-03-03 00:00:00,1999-03-04 00:00:00,24.0
1116,62523.0,1,1999-03-05 12:00:00,1999-03-08 00:00:00,60.0
1119,62589.0,1,1999-03-14 00:00:00,1999-03-14 06:00:00,6.0
1120,62615.0,1,1999-03-15 06:00:00,1999-03-15 18:00:00,12.0
1123,62710.0,1,1999-03-29 06:00:00,1999-03-29 12:00:00,6.0
1128,62779.0,1,1999-04-09 00:00:00,1999-04-11 00:00:00,48.0
1149,65278.0,1,2000-01-11 06:00:00,2000-01-11 12:00:00,6.0
1155,65417.0,1,2000-01-30 00:00:00,2000-01-30 06:00:00,6.0
1168,65914.0,1,2000-03-28 12:00:00,2000-03-28 18:00:00,6.0
1170,66111.0,1,2000-04-25 00:00:00,2000-04-25 12:00:00,12.0
1186,66400.0,1,2000-05-29 00:00:00,2000-05-29 06:00:00,6.0
1187,66404.0,1,2000-05-29 06:00:00,2000-05-29 12:00:00,6.0
1188,66409.0,1,2000-05-30 12:00:00,2000-05-31 18:00:00,30.0
1189,66421.0,1,2000-05-31 06:00:00,2000-05-31 12:00:00,6.0
1193,68106.0,1,2000-12-15 12:00:00,2000-12-17 00:00:00,36.0
1197,68445.0,1,2001-01-29 06:00:00,2001-01-29 12:00:00,6.0
1201,68601.0,1,2001-02-19 06:00:00,2001-02-19 18:00:00,12.0
1202,68607.0,1,2001-02-22 00:00:00,2001-02-23 00:00:00,24.0
1204,68736.0,1,2001-03-11 06:00:00,2001-03-11 18:00:00,12.0
1205,68809.0,1,2001-03-18 12:00:00,2001-03-18 18:00:00,6.0
1208,68857.0,1,2001-03-26 06:00:00,2001-03-27 00:00:00,18.0
1209,68893.0,1,2001-03-27 06:00:00,2001-03-27 12:00:00,6.0
1222,69449.0,1,2001-05-30 06:00:00,2001-05-30 12:00:00,6.0
1223,69453.0,1,2001-05-30 18:00:00,2001-05-31 00:00:00,6.0
1229,71298.0,1,2001-12-16 00:00:00,2001-12-17 06:00:00,30.0
1233,71513.0,1,2002-01-13 00:00:00,2002-01-13 12:00:00,12.0
1251,71810.0,1,2002-02-15 00:00:00,2002-02-17 00:00:00,48.0
1252,71833.0,1,2002-02-15 06:00:00,2002-02-15 18:00:00,12.0
1253,71858.0,1,2002-02-19 12:00:00,2002-02-19 18:00:00,6.0
1254,71866.0,1,2002-02-20 12:00:00,2002-02-20 18:00:00,6.0
1255,71869.0,1,2002-02-21 00:00:00,2002-02-22 00:00:00,24.0
1259,71934.0,1,2002-02-28 06:00:00,2002-02-28 12:00:00,6.0
1260,71951.0,1,2002-03-02 06:00:00,2002-03-02 18:00:00,12.0
1261,71961.0,1,2002-03-03 12:00:00,2002-03-04 00:00:00,12.0
1273,72219.0,1,2002-04-04 18:00:00,2002-04-05 12:00:00,18.0
1274,72225.0,1,2002-04-05 12:00:00,2002-04-05 18:00:00,6.0
1275,72210.0,1,2002-04-05 12:00:00,2002-04-06 00:00:00,12.0
1278,72254.0,1,2002-04-12 18:00:00,2002-04-15 00:00:00,54.0
1279,72281.0,1,2002-04-14 00:00:00,2002-04-14 06:00:00,6.0
1283,72334.0,1,2002-04-22 00:00:00,2002-04-22 18:00:00,18.0
1293,72506.0,1,2002-05-12 00:00:00,2002-05-12 12:00:00,12.0
1294,72510.0,1,2002-05-12 12:00:00,2002-05-13 12:00:00,24.0
1295,72514.0,1,2002-05-12 12:00:00,2002-05-13 06:00:00,18.0
1296,72529.0,1,2002-05-13 18:00:00,2002-05-14 18:00:00,24.0
1297,72530.0,1,2002-05-14 00:00:00,2002-05-14 06:00:00,6.0
1300,72625.0,1,2002-05-27 06:00:00,2002-05-27 12:00:00,6.0
1304,74526.0,1,2002-12-22 12:00:00,2002-12-23 12:00:00,24.0
1307,74773.0,1,2003-01-18 06:00:00,2003-01-18 18:00:00,12.0
1308,74826.0,1,2003-01-26 12:00:00,2003-01-26 18:00:00,6.0
1311,74839.0,1,2003-01-30 00:00:00,2003-01-30 12:00:00,12.0
1314,74952.0,1,2003-02-15 00:00:00,2003-02-15 18:00:00,18.0
1315,74983.0,1,2003-02-16 00:00:00,2003-02-17 00:00:00,24.0
1316,74922.0,1,2003-02-17 00:00:00,2003-02-18 00:00:00,24.0
1320,75071.0,1,2003-02-27 00:00:00,2003-02-27 18:00:00,18.0
1321,75096.0,1,2003-03-01 00:00:00,2003-03-01 12:00:00,12.0
1322,75105.0,1,2003-03-01 18:00:00,2003-03-02 00:00:00,6.0
1325,75183.0,1,2003-03-14 00:00:00,2003-03-14 18:00:00,18.0
1331,75277.0,1,2003-03-28 00:00:00,2003-03-28 06:00:00,6.0
1332,75296.0,1,2003-03-28 12:00:00,2003-03-29 00:00:00,12.0
1337,75439.0,1,2003-04-17 06:00:00,2003-04-17 18:00:00,12.0
1338,75461.0,1,2003-04-17 12:00:00,2003-04-18 00:00:00,12.0
1358,77594.0,1,2003-12-07 00:00:00,2003-12-08 00:00:00,24.0
1361,77747.0,1,2003-12-29 00:00:00,2003-12-29 06:00:00,6.0
1364,77846.0,1,2004-01-15 00:00:00,2004-01-15 18:00:00,18.0
1367,77935.0,1,2004-01-20 18:00:00,2004-01-21 00:00:00,6.0
1369,77979.0,1,2004-01-27 18:00:00,2004-01-28 00:00:00,6.0
1373,78063.0,1,2004-02-07 00:00:00,2004-02-08 12:00:00,36.0
1374,78083.0,1,2004-02-08 18:00:00,2004-02-09 00:00:00,6.0
1376,78210.0,1,2004-02-24 12:00:00,2004-02-24 18:00:00,6.0
1384,78371.0,1,2004-03-20 00:00:00,2004-03-20 18:00:00,18.0
1385,78395.0,1,2004-03-21 12:00:00,2004-03-21 18:00:00,6.0
1386,78394.0,1,2004-03-21 12:00:00,2004-03-21 18:00:00,6.0
1387,78399.0,1,2004-03-22 06:00:00,2004-03-22 12:00:00,6.0
1397,78424.0,1,2004-04-01 06:00:00,2004-04-03 00:00:00,42.0
1399,78596.0,1,2004-04-11 18:00:00,2004-04-12 00:00:00,6.0
1400,78586.0,1,2004-04-12 06:00:00,2004-04-12 18:00:00,12.0
1401,78613.0,1,2004-04-13 06:00:00,2004-04-14 00:00:00,18.0
1416,78862.0,1,2004-05-13 00:00:00,2004-05-14 00:00:00,24.0
1425,80815.0,1,2004-12-10 00:00:00,2004-12-10 12:00:00,12.0
1426,80836.0,1,2004-12-10 18:00:00,2004-12-11 00:00:00,6.0
1428,80848.0,1,2004-12-17 00:00:00,2004-12-18 18:00:00,42.0
1429,80917.0,1,2004-12-21 06:00:00,2004-12-21 12:00:00,6.0
1430,80946.0,1,2004-12-26 00:00:00,2004-12-29 12:00:00,84.0
1431,80988.0,1,2004-12-30 00:00:00,2004-12-31 00:00:00,24.0
1436,81096.0,1,2005-01-12 00:00:00,2005-01-12 06:00:00,6.0
1437,81113.0,1,2005-01-12 12:00:00,2005-01-13 06:00:00,18.0
1439,81164.0,1,2005-01-20 00:00:00,2005-01-21 00:00:00,24.0
1440,81195.0,1,2005-01-24 00:00:00,2005-01-24 12:00:00,12.0
1441,81219.0,1,2005-01-24 00:00:00,2005-01-24 06:00:00,6.0
1446,81366.0,1,2005-02-06 12:00:00,2005-02-07 06:00:00,18.0
1447,81357.0,1,2005-02-07 12:00:00,2005-02-07 18:00:00,6.0
1448,81376.0,1,2005-02-07 18:00:00,2005-02-11 12:00:00,90.0
1449,81409.0,1,2005-02-14 00:00:00,2005-02-14 18:00:00,18.0
1457,81454.0,1,2005-02-23 00:00:00,2005-02-23 06:00:00,6.0
1458,81542.0,1,2005-02-26 00:00:00,2005-02-26 06:00:00,6.0
1459,81545.0,1,2005-02-26 12:00:00,2005-02-27 00:00:00,12.0
1460,81563.0,1,2005-02-28 12:00:00,2005-03-02 12:00:00,48.0
1461,81612.0,1,2005-03-05 12:00:00,2005-03-05 18:00:00,6.0
1468,81729.0,1,2005-03-18 12:00:00,2005-03-18 18:00:00,6.0
1469,81735.0,1,2005-03-19 06:00:00,2005-03-21 00:00:00,42.0
1470,81745.0,1,2005-03-20 06:00:00,2005-03-20 12:00:00,6.0
1472,81776.0,1,2005-03-26 12:00:00,2005-03-26 18:00:00,6.0
1485,82121.0,1,2005-05-06 12:00:00,2005-05-06 18:00:00,6.0
1486,82133.0,1,2005-05-07 06:00:00,2005-05-07 12:00:00,6.0
1492,84325.0,1,2005-12-27 06:00:00,2005-12-27 18:00:00,12.0
1493,84473.0,1,2006-01-15 00:00:00,2006-01-17 12:00:00,60.0
1495,84561.0,1,2006-01-28 00:00:00,2006-01-28 12:00:00,12.0
1496,84610.0,1,2006-01-29 06:00:00,2006-01-30 00:00:00,18.0
1497,84619.0,1,2006-01-30 06:00:00,2006-01-30 12:00:00,6.0
1504,84756.0,1,2006-02-18 00:00:00,2006-02-18 06:00:00,6.0
1506,84775.0,1,2006-02-18 12:00:00,2006-02-19 00:00:00,12.0
1507,84783.0,1,2006-02-19 12:00:00,2006-02-19 18:00:00,6.0
1508,84800.0,1,2006-02-22 00:00:00,2006-02-22 06:00:00,6.0
1509,84815.0,1,2006-02-23 12:00:00,2006-02-26 00:00:00,60.0
1515,85048.0,1,2006-03-18 00:00:00,2006-03-19 06:00:00,30.0
1516,85081.0,1,2006-03-20 06:00:00,2006-03-20 12:00:00,6.0
1517,85082.0,1,2006-03-20 12:00:00,2006-03-21 18:00:00,30.0
1518,85117.0,1,2006-03-23 12:00:00,2006-03-23 18:00:00,6.0
1519,85151.0,1,2006-03-30 00:00:00,2006-03-31 00:00:00,24.0
1520,85179.0,1,2006-03-31 12:00:00,2006-03-31 18:00:00,6.0
1521,85225.0,1,2006-04-07 18:00:00,2006-04-08 18:00:00,24.0
1525,85329.0,1,2006-04-19 06:00:00,2006-04-19 12:00:00,6.0
1535,87455.0,1,2006-12-02 00:00:00,2006-12-05 00:00:00,72.0
1537,87528.0,1,2006-12-12 00:00:00,2006-12-12 06:00:00,6.0
1538,87535.0,1,2006-12-12 12:00:00,2006-12-13 00:00:00,12.0
1540,87627.0,1,2006-12-24 12:00:00,2006-12-25 00:00:00,12.0
1541,87633.0,1,2006-12-25 06:00:00,2006-12-25 18:00:00,12.0
1544,87790.0,1,2007-01-17 00:00:00,2007-01-18 06:00:00,30.0
1545,87841.0,1,2007-01-23 12:00:00,2007-01-23 18:00:00,6.0
1546,87845.0,1,2007-01-24 00:00:00,2007-01-24 06:00:00,6.0
1550,87984.0,1,2007-02-08 06:00:00,2007-02-10 00:00:00,42.0
1553,88074.0,1,2007-02-19 18:00:00,2007-02-20 18:00:00,24.0
1554,88130.0,1,2007-02-26 00:00:00,2007-02-26 06:00:00,6.0
1555,88138.0,1,2007-02-26 12:00:00,2007-02-28 00:00:00,36.0
1556,88165.0,1,2007-03-02 00:00:00,2007-03-03 00:00:00,24.0
1557,88247.0,1,2007-03-11 00:00:00,2007-03-12 00:00:00,24.0
1559,88266.0,1,2007-03-18 00:00:00,2007-03-20 12:00:00,60.0
1560,88295.0,1,2007-03-29 00:00:00,2007-04-01 00:00:00,72.0
1561,88388.0,1,2007-03-31 00:00:00,2007-04-01 00:00:00,24.0
1592,90828.0,1,2007-12-22 06:00:00,2007-12-23 00:00:00,18.0
1595,90934.0,1,2008-01-05 06:00:00,2008-01-06 00:00:00,18.0
1596,90945.0,1,2008-01-06 12:00:00,2008-01-09 18:00:00,78.0
1598,90928.0,1,2008-01-12 00:00:00,2008-01-12 12:00:00,12.0
1599,91004.0,1,2008-01-14 00:00:00,2008-01-17 12:00:00,84.0
1606,91155.0,1,2008-02-01 12:00:00,2008-02-02 00:00:00,12.0
1609,91293.0,1,2008-02-21 00:00:00,2008-02-21 12:00:00,12.0
1610,91313.0,1,2008-02-21 18:00:00,2008-02-22 00:00:00,6.0
1613,91386.0,1,2008-03-04 18:00:00,2008-03-05 18:00:00,24.0
1626,91721.0,1,2008-04-12 06:00:00,2008-04-12 12:00:00,6.0
1627,91759.0,1,2008-04-18 06:00:00,2008-04-18 12:00:00,6.0
1628,91801.0,1,2008-04-22 12:00:00,2008-04-22 18:00:00,6.0
1631,93882.0,1,2008-12-05 18:00:00,2008-12-06 00:00:00,6.0
1632,93889.0,1,2008-12-06 06:00:00,2008-12-07 18:00:00,36.0
1634,93974.0,1,2008-12-15 12:00:00,2008-12-16 00:00:00,12.0
1635,93981.0,1,2008-12-16 06:00:00,2008-12-16 12:00:00,6.0
1636,93990.0,1,2008-12-17 12:00:00,2008-12-17 18:00:00,6.0
1637,94000.0,1,2008-12-18 06:00:00,2008-12-18 18:00:00,12.0
1638,94008.0,1,2008-12-19 06:00:00,2008-12-20 00:00:00,18.0
1640,94101.0,1,2009-01-03 00:00:00,2009-01-03 18:00:00,18.0
1641,94213.0,1,2009-01-15 06:00:00,2009-01-15 12:00:00,6.0
1642,94215.0,1,2009-01-15 18:00:00,2009-01-16 06:00:00,12.0
1643,94265.0,1,2009-01-21 18:00:00,2009-01-22 12:00:00,18.0
1644,94280.0,1,2009-01-23 00:00:00,2009-01-24 06:00:00,30.0
1645,94294.0,1,2009-01-24 18:00:00,2009-01-25 00:00:00,6.0
1646,94413.0,1,2009-02-12 00:00:00,2009-02-12 18:00:00,18.0
1647,94441.0,1,2009-02-12 06:00:00,2009-02-12 12:00:00,6.0
1655,94564.0,1,2009-03-02 00:00:00,2009-03-03 06:00:00,30.0
1659,94766.0,1,2009-03-22 12:00:00,2009-03-22 18:00:00,6.0
1660,94774.0,1,2009-03-23 06:00:00,2009-03-24 00:00:00,18.0
1662,94804.0,1,2009-03-27 06:00:00,2009-03-27 12:00:00,6.0
1663,94812.0,1,2009-03-28 00:00:00,2009-03-28 06:00:00,6.0
1664,94821.0,1,2009-03-28 18:00:00,2009-04-02 12:00:00,114.0
1665,94846.0,1,2009-03-31 06:00:00,2009-03-31 12:00:00,6.0
1666,94859.0,1,2009-04-04 12:00:00,2009-04-05 18:00:00,30.0
1670,94950.0,1,2009-04-13 12:00:00,2009-04-14 00:00:00,12.0
1682,95117.0,1,2009-05-02 06:00:00,2009-05-02 18:00:00,12.0
1694,97256.0,1,2009-12-09 00:00:00,2009-12-10 00:00:00,24.0
1698,97330.0,1,2009-12-19 06:00:00,2009-12-20 00:00:00,18.0
1700,97501.0,1,2010-01-02 06:00:00,2010-01-02 18:00:00,12.0
1702,97670.0,1,2010-01-26 06:00:00,2010-01-26 18:00:00,12.0
1703,97756.0,1,2010-02-06 00:00:00,2010-02-08 18:00:00,66.0
1710,97903.0,1,2010-02-20 00:00:00,2010-02-21 00:00:00,24.0
1711,97901.0,1,2010-02-21 00:00:00,2010-02-21 12:00:00,12.0
1712,97909.0,1,2010-02-21 12:00:00,2010-02-22 00:00:00,12.0
1718,97918.0,1,2010-03-02 12:00:00,2010-03-02 18:00:00,6.0
1721,97999.0,1,2010-03-03 00:00:00,2010-03-03 18:00:00,18.0
1748,98479.0,1,2010-05-05 00:00:00,2010-05-05 12:00:00,12.0
1750,98501.0,1,2010-05-05 06:00:00,2010-05-05 18:00:00,12.0
1751,98515.0,1,2010-05-07 06:00:00,2010-05-07 12:00:00,6.0
1752,98518.0,1,2010-05-07 18:00:00,2010-05-08 00:00:00,6.0
1757,98589.0,1,2010-05-15 06:00:00,2010-05-15 12:00:00,6.0
1758,98596.0,1,2010-05-16 06:00:00,2010-05-16 12:00:00,6.0
1759,98601.0,1,2010-05-16 18:00:00,2010-05-17 00:00:00,6.0
1783,100960.0,1,2011-01-20 00:00:00,2011-01-20 12:00:00,12.0
1784,100994.0,1,2011-01-21 00:00:00,2011-01-21 06:00:00,6.0
1785,101040.0,1,2011-02-03 00:00:00,2011-02-04 00:00:00,24.0
1786,101129.0,1,2011-02-06 18:00:00,2011-02-07 00:00:00,6.0
1787,101156.0,1,2011-02-09 12:00:00,2011-02-09 18:00:00,6.0
1788,101168.0,1,2011-02-11 00:00:00,2011-02-15 00:00:00,96.0
1794,101321.0,1,2011-03-01 12:00:00,2011-03-03 12:00:00,48.0
1801,101559.0,1,2011-03-27 00:00:00,2011-03-27 06:00:00,6.0
1816,102047.0,1,2011-05-25 18:00:00,2011-05-26 12:00:00,18.0
1823,104250.0,1,2012-01-14 00:00:00,2012-01-15 12:00:00,36.0
1825,104331.0,1,2012-01-21 12:00:00,2012-01-21 18:00:00,6.0
1826,104380.0,1,2012-02-03 00:00:00,2012-02-03 12:00:00,12.0
1828,104491.0,1,2012-02-11 06:00:00,2012-02-11 12:00:00,6.0
1830,104555.0,1,2012-02-20 00:00:00,2012-02-20 12:00:00,12.0
1831,104625.0,1,2012-02-26 06:00:00,2012-02-26 18:00:00,12.0
1834,104675.0,1,2012-03-04 00:00:00,2012-03-05 06:00:00,30.0
1840,104791.0,1,2012-03-18 00:00:00,2012-03-18 18:00:00,18.0
1846,104958.0,1,2012-04-08 06:00:00,2012-04-09 00:00:00,18.0
1848,105002.0,1,2012-04-13 12:00:00,2012-04-13 18:00:00,6.0
1849,105016.0,1,2012-04-16 00:00:00,2012-04-16 06:00:00,6.0
1850,105023.0,1,2012-04-16 12:00:00,2012-04-16 18:00:00,6.0
1851,105028.0,1,2012-04-17 00:00:00,2012-04-18 06:00:00,30.0
1852,105042.0,1,2012-04-18 12:00:00,2012-04-20 12:00:00,48.0
1858,105304.0,1,2012-05-24 06:00:00,2012-05-24 18:00:00,12.0
1861,107262.0,1,2012-12-12 06:00:00,2012-12-12 18:00:00,12.0
1862,107275.0,1,2012-12-14 00:00:00,2012-12-14 06:00:00,6.0
1863,107297.0,1,2012-12-17 00:00:00,2012-12-17 18:00:00,18.0
1866,107356.0,1,2012-12-27 00:00:00,2012-12-27 06:00:00,6.0
1870,107462.0,1,2013-01-11 00:00:00,2013-01-12 06:00:00,30.0
1872,107554.0,1,2013-01-21 18:00:00,2013-01-22 00:00:00,6.0
1874,107649.0,1,2013-02-02 00:00:00,2013-02-03 06:00:00,30.0
1882,107824.0,1,2013-02-21 12:00:00,2013-02-22 00:00:00,12.0
1887,107933.0,1,2013-03-08 12:00:00,2013-03-08 18:00:00,6.0
1888,107959.0,1,2013-03-11 12:00:00,2013-03-13 00:00:00,36.0
1889,108019.0,1,2013-03-20 00:00:00,2013-03-20 06:00:00,6.0
1890,108034.0,1,2013-03-22 00:00:00,2013-03-22 18:00:00,18.0
1894,108157.0,1,2013-04-06 12:00:00,2013-04-06 18:00:00,6.0
1895,108173.0,1,2013-04-07 18:00:00,2013-04-08 18:00:00,24.0
1898,108300.0,1,2013-04-23 00:00:00,2013-04-24 18:00:00,42.0
1899,108301.0,1,2013-04-23 12:00:00,2013-04-23 18:00:00,6.0
1900,108309.0,1,2013-04-25 00:00:00,2013-04-25 06:00:00,6.0
1904,108312.0,1,2013-04-27 00:00:00,2013-04-27 06:00:00,6.0
1905,108334.0,1,2013-04-27 06:00:00,2013-04-28 06:00:00,24.0
1914,108570.0,1,2013-05-25 06:00:00,2013-05-26 00:00:00,18.0
1926,110587.0,1,2013-12-16 00:00:00,2013-12-16 12:00:00,12.0
1928,110810.0,1,2014-01-07 06:00:00,2014-01-07 18:00:00,12.0
1929,110850.0,1,2014-01-12 00:00:00,2014-01-12 06:00:00,6.0
1930,110855.0,1,2014-01-12 12:00:00,2014-01-12 18:00:00,6.0
1931,110907.0,1,2014-01-18 00:00:00,2014-01-18 06:00:00,6.0
1934,111031.0,1,2014-02-02 12:00:00,2014-02-02 18:00:00,6.0
1935,111079.0,1,2014-02-04 00:00:00,2014-02-04 12:00:00,12.0
1936,111095.0,1,2014-02-05 18:00:00,2014-02-07 00:00:00,30.0
1942,111397.0,1,2014-03-15 00:00:00,2014-03-17 00:00:00,48.0
1943,111473.0,1,2014-03-22 06:00:00,2014-03-23 18:00:00,36.0
1944,111502.0,1,2014-03-26 18:00:00,2014-03-27 18:00:00,24.0
1947,111560.0,1,2014-04-04 00:00:00,2014-04-05 12:00:00,36.0
1948,111611.0,1,2014-04-05 18:00:00,2014-04-06 00:00:00,6.0
1959,111963.0,1,2014-05-14 06:00:00,2014-05-14 12:00:00,6.0
1960,111964.0,1,2014-05-14 12:00:00,2014-05-14 18:00:00,6.0
1961,111968.0,1,2014-05-15 00:00:00,2014-05-15 06:00:00,6.0
1962,111977.0,1,2014-05-16 12:00:00,2014-05-16 18:00:00,6.0
1967,113943.0,1,2014-12-02 12:00:00,2014-12-03 00:00:00,12.0
1971,114129.0,1,2014-12-24 06:00:00,2014-12-24 18:00:00,12.0
1978,114349.0,1,2015-01-19 12:00:00,2015-01-20 18:00:00,30.0
1985,114602.0,1,2015-02-22 00:00:00,2015-02-24 00:00:00,48.0
1993,114926.0,1,2015-03-27 06:00:00,2015-03-28 00:00:00,18.0
1996,114920.0,1,2015-04-01 00:00:00,2015-04-02 12:00:00,36.0
1997,114962.0,1,2015-04-02 12:00:00,2015-04-02 18:00:00,6.0
1998,114988.0,1,2015-04-02 18:00:00,2015-04-03 00:00:00,6.0
2008,115117.0,1,2015-04-19 06:00:00,2015-04-19 12:00:00,6.0
2010,115147.0,1,2015-04-19 12:00:00,2015-04-20 00:00:00,12.0
2032,117358.0,1,2015-12-08 06:00:00,2015-12-08 18:00:00,12.0
2033,117355.0,1,2015-12-08 18:00:00,2015-12-09 00:00:00,6.0
2037,117469.0,1,2015-12-26 00:00:00,2015-12-26 12:00:00,12.0
2039,117536.0,1,2016-01-03 00:00:00,2016-01-04 12:00:00,36.0
2040,117531.0,1,2016-01-10 18:00:00,2016-01-11 00:00:00,6.0
2044,117760.0,1,2016-01-28 00:00:00,2016-01-29 12:00:00,36.0
2051,118090.0,1,2016-03-07 12:00:00,2016-03-07 18:00:00,6.0
2052,118104.0,1,2016-03-10 00:00:00,2016-03-11 00:00:00,24.0
2058,118215.0,1,2016-03-23 00:00:00,2016-03-25 00:00:00,48.0
2059,118225.0,1,2016-03-24 18:00:00,2016-03-25 00:00:00,6.0
2060,118223.0,1,2016-04-01 00:00:00,2016-04-04 06:00:00,78.0
2063,118332.0,1,2016-04-04 12:00:00,2016-04-04 18:00:00,6.0
2064,118334.0,1,2016-04-05 00:00:00,2016-04-06 00:00:00,24.0
2066,118355.0,1,2016-04-07 12:00:00,2016-04-07 18:00:00,6.0
2067,118363.0,1,2016-04-08 06:00:00,2016-04-08 18:00:00,12.0
2068,118360.0,1,2016-04-08 12:00:00,2016-04-09 18:00:00,30.0
2069,118370.0,1,2016-04-09 06:00:00,2016-04-09 12:00:00,6.0
2072,118392.0,1,2016-04-15 00:00:00,2016-04-16 00:00:00,24.0
2073,118418.0,1,2016-04-15 06:00:00,2016-04-15 12:00:00,6.0
2074,118430.0,1,2016-04-16 06:00:00,2016-04-16 12:00:00,6.0
2075,118432.0,1,2016-04-16 12:00:00,2016-04-17 00:00:00,12.0
2084,118567.0,1,2016-05-01 12:00:00,2016-05-01 18:00:00,6.0
2102,118840.0,1,2016-05-30 00:00:00,2016-05-30 12:00:00,12.0
2103,118855.0,1,2016-05-31 06:00:00,2016-05-31 18:00:00,12.0
2104,118812.0,1,2016-05-31 18:00:00,2016-06-01 00:00:00,6.0
2114,121106.0,1,2017-01-14 00:00:00,2017-01-14 12:00:00,12.0
2115,121180.0,1,2017-01-23 00:00:00,2017-01-25 00:00:00,48.0
2116,121189.0,1,2017-01-23 00:00:00,2017-01-23 06:00:00,6.0
2118,121174.0,1,2017-01-29 00:00:00,2017-01-30 00:00:00,24.0
2120,121268.0,1,2017-02-03 00:00:00,2017-02-03 18:00:00,18.0
2121,121306.0,1,2017-02-04 18:00:00,2017-02-05 00:00:00,6.0
2122,121371.0,1,2017-02-18 00:00:00,2017-02-19 12:00:00,36.0
2126,121492.0,1,2017-02-27 00:00:00,2017-02-28 00:00:00,24.0
2129,121642.0,1,2017-03-14 18:00:00,2017-03-15 00:00:00,6.0
2132,121675.0,1,2017-03-21 00:00:00,2017-03-22 06:00:00,30.0
2133,121711.0,1,2017-03-22 12:00:00,2017-03-22 18:00:00,6.0
2141,121803.0,1,2017-04-03 00:00:00,2017-04-03 18:00:00,18.0
2142,121812.0,1,2017-04-03 12:00:00,2017-04-03 18:00:00,6.0
2143,121814.0,1,2017-04-04 06:00:00,2017-04-05 00:00:00,18.0
2154,122135.0,1,2017-05-13 12:00:00,2017-05-13 18:00:00,6.0
2166,124274.0,1,2017-12-26 00:00:00,2017-12-26 06:00:00,6.0
2170,124560.0,1,2018-01-29 00:00:00,2018-01-29 12:00:00,12.0
2171,124574.0,1,2018-01-31 00:00:00,2018-01-31 06:00:00,6.0
2179,124741.0,1,2018-02-19 12:00:00,2018-02-19 18:00:00,6.0
2180,124747.0,1,2018-02-20 06:00:00,2018-02-20 12:00:00,6.0
2183,124818.0,1,2018-02-28 00:00:00,2018-02-28 06:00:00,6.0
2184,124822.0,1,2018-02-28 12:00:00,2018-02-28 18:00:00,6.0
2185,124831.0,1,2018-03-01 12:00:00,2018-03-03 00:00:00,36.0
2187,124927.0,1,2018-03-12 12:00:00,2018-03-12 18:00:00,6.0
2188,124936.0,1,2018-03-13 12:00:00,2018-03-13 18:00:00,6.0
2189,124954.0,1,2018-03-17 00:00:00,2018-03-17 18:00:00,18.0
2190,125013.0,1,2018-03-22 12:00:00,2018-03-23 00:00:00,12.0
2194,125175.0,1,2018-04-13 12:00:00,2018-04-13 18:00:00,6.0
2195,125179.0,1,2018-04-14 12:00:00,2018-04-16 00:00:00,36.0
2196,125194.0,1,2018-04-17 12:00:00,2018-04-17 18:00:00,6.0
2197,125201.0,1,2018-04-18 12:00:00,2018-04-18 18:00:00,6.0
2198,125206.0,1,2018-04-19 06:00:00,2018-04-19 12:00:00,6.0
2215,127583.0,1,2019-01-04 00:00:00,2019-01-04 06:00:00,6.0
2217,127648.0,1,2019-01-10 00:00:00,2019-01-10 06:00:00,6.0
2218,127676.0,1,2019-01-18 00:00:00,2019-01-19 06:00:00,30.0
2219,127737.0,1,2019-01-19 12:00:00,2019-01-20 12:00:00,24.0
2220,127752.0,1,2019-01-20 18:00:00,2019-01-21 00:00:00,6.0
2226,127874.0,1,2019-02-03 18:00:00,2019-02-04 18:00:00,24.0
2228,127901.0,1,2019-02-12 00:00:00,2019-02-13 00:00:00,24.0
2230,127973.0,1,2019-02-17 00:00:00,2019-02-18 06:00:00,30.0
2231,127951.0,1,2019-02-17 00:00:00,2019-02-17 12:00:00,12.0
2232,127991.0,1,2019-02-19 00:00:00,2019-02-21 00:00:00,48.0
2237,128064.0,1,2019-03-01 00:00:00,2019-03-02 18:00:00,42.0
